234,"((1,3),0)","((1,3),0)","((1,3),1)","((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((4,4),0)","((5,4),0)","((5,5),0)","((5,6),0)","((5,5),0)","((5,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,6),0)","((7,6),0)","((7,7),0)"
235,"((1,3),0)","((1,3),0)","((2,3),0)","((3,3),0)","((3,4),0)","((3,5),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((5,8),0)","((5,7),0)","((5,8),0)","((4,8),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,8),0)","((6,8),0)","((6,9),0)"
236,"((1,3),0)","((1,3),0)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,1),0)","((3,1),0)","((3,1),1)","((3,1),0)","((2,1),0)","((2,1),1)","((2,1),0)","((3,1),0)","((3,1),0)","((3,1),0)","((3,2),0)"
237,"((1,3),0)","((1,3),0)","((1,4),0)","((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((3,5),0)","((3,6),0)","((3,7),0)","((3,8),0)","((3,8),1)","((3,8),0)","((2,8),0)","((2,8),0)","((3,8),0)","((4,8),0)","((4,9),0)","((4,9),0)","((5,1),0)"
238,"((1,3),0)","((1,3),0)","((1,3),1)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((3,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),0)","((6,8),0)"
239,"((1,3),0)","((1,3),0)","((2,3),0)","((3,3),0)","((4,3),0)","((4,3),1)","((4,3),0)","((5,3),0)","((6,3),0)","((6,3),1)","((6,3),0)","((6,2),0)","((6,3),0)","((5,3),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,3),1)","((7,3),0)","((7,4),0)"
240,"((1,3),0)","((1,3),0)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((3,7),0)","((3,7),1)","((3,7),0)","((2,7),0)","((2,7),0)","((3,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((4,8),0)"
241,"((1,3),0)","((1,3),0)","((1,4),0)","((2,4),0)","((2,3),0)","((2,4),0)","((2,3),0)","((3,3),0)","((4,3),0)","((4,4),0)","((5,4),0)","((5,3),0)","((5,4),0)","((4,4),0)","((4,5),0)","((5,5),0)","((6,5),0)","((6,5),1)","((6,5),0)","((6,6),0)"
242,"((1,3),0)","((1,3),0)","((1,3),1)","((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((4,4),0)","((5,4),0)","((5,5),0)","((6,5),0)","((6,4),0)","((6,5),0)","((5,5),0)","((6,5),0)","((7,5),0)","((8,5),0)","((8,5),1)","((8,5),0)","((8,6),0)"
243,"((1,3),0)","((1,3),0)","((2,3),0)","((3,3),0)","((4,3),0)","((4,3),1)","((4,3),0)","((5,3),0)","((6,3),0)","((6,3),1)","((6,3),0)","((6,2),0)","((6,3),0)","((5,3),0)","((5,2),0)","((6,2),0)","((7,2),0)","((7,2),0)","((7,2),0)","((7,3),0)"
244,"((1,3),0)","((1,3),0)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((3,8),1)","((3,8),0)","((4,8),0)","((4,8),0)","((4,8),0)","((4,9),0)"
245,"((1,3),0)","((1,3),0)","((1,4),0)","((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((4,4),0)","((5,4),0)","((5,5),0)","((5,6),0)","((5,5),0)","((5,6),0)","((4,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((6,7),0)","((6,7),0)","((6,8),0)"
246,"((1,3),0)","((1,3),0)","((1,3),1)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((3,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,7),0)","((5,7),0)","((5,8),0)"
247,"((1,3),0)","((1,3),0)","((2,3),0)","((3,3),0)","((4,3),0)","((4,3),1)","((4,3),0)","((5,3),0)","((6,3),0)","((6,3),1)","((6,3),0)","((6,2),0)","((6,3),0)","((5,3),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,4),0)","((7,4),0)","((7,5),0)"
248,"((1,3),0)","((1,3),0)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((3,9),0)","((3,9),1)","((3,9),0)","((2,9),0)","((2,9),0)","((3,9),0)","((4,9),0)","((5,9),0)","((5,9),0)","((6,1),0)"
249,"((1,3),0)","((1,3),0)","((1,4),0)","((2,4),0)","((2,5),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((4,8),0)","((5,8),0)","((5,7),0)","((5,8),0)","((4,8),0)","((4,9),0)","((5,9),0)","((6,9),0)","((6,9),1)","((6,9),0)","((7,1),0)"
250,"((1,3),0)","((1,3),0)","((1,3),1)","((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((4,4),0)","((5,4),0)","((5,5),0)","((5,6),0)","((5,5),0)","((5,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,6),1)","((7,6),0)","((7,7),0)"
251,"((1,3),0)","((1,3),0)","((2,3),0)","((3,3),0)","((3,4),0)","((3,5),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((5,6),0)","((5,5),0)","((5,6),0)","((4,6),0)","((4,5),0)","((5,5),0)","((6,5),0)","((6,5),1)","((6,5),0)","((6,6),0)"
252,"((1,3),0)","((1,3),0)","((1,3),0)","((1,4),0)","((1,3),0)","((1,4),0)","((1,3),0)","((2,3),0)","((3,3),0)","((3,4),0)","((4,4),0)","((4,4),1)","((4,4),0)","((3,4),0)","((3,4),1)","((3,4),0)","((4,4),0)","((4,4),1)","((4,4),0)","((4,5),0)"
253,"((1,3),0)","((1,3),0)","((1,4),0)","((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((4,4),0)","((5,4),0)","((5,5),0)","((5,6),0)","((5,5),0)","((5,6),0)","((4,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),0)","((6,6),0)","((6,7),0)"
254,"((1,3),0)","((1,3),0)","((1,3),1)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((3,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,7),0)","((5,7),0)","((5,8),0)"
255,"((1,3),0)","((1,3),0)","((2,3),0)","((3,3),0)","((4,3),0)","((4,3),1)","((4,3),0)","((5,3),0)","((6,3),0)","((6,3),1)","((6,3),0)","((6,2),0)","((6,3),0)","((5,3),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,4),0)","((7,4),0)","((7,5),0)"
256,"((1,3),0)","((1,3),0)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,8),0)","((5,8),0)","((5,9),0)"
257,"((1,3),0)","((1,3),0)","((1,4),0)","((2,4),0)","((3,4),0)","((3,5),0)","((4,5),0)","((5,5),0)","((6,5),0)","((6,5),1)","((6,5),0)","((6,4),0)","((6,5),0)","((5,5),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,7),0)","((7,7),0)","((7,8),0)"
258,"((1,3),0)","((1,3),0)","((1,3),1)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((3,6),0)","((3,6),1)","((3,6),0)","((2,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),0)","((6,7),0)"
259,"((1,3),0)","((1,3),0)","((2,3),0)","((3,3),0)","((3,2),0)","((3,3),0)","((3,2),0)","((4,2),0)","((5,2),0)","((5,3),0)","((6,3),0)","((6,2),0)","((6,3),0)","((5,3),0)","((5,2),0)","((6,2),0)","((7,2),0)","((7,2),1)","((7,2),0)","((7,3),0)"
260,"((1,3),0)","((1,3),0)","((1,3),0)","((1,4),0)","((2,4),0)","((2,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,6),0)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),1)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,7),0)"
261,"((1,3),0)","((1,3),0)","((1,4),0)","((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((4,4),0)","((5,4),0)","((5,5),0)","((5,6),0)","((5,5),0)","((5,6),0)","((4,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,7),0)"
262,"((1,3),0)","((1,3),0)","((1,3),1)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((3,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,7),1)","((5,7),0)","((5,8),0)"
263,"((1,3),0)","((1,3),0)","((2,3),0)","((3,3),0)","((4,3),0)","((4,3),1)","((4,3),0)","((5,3),0)","((6,3),0)","((6,3),1)","((6,3),0)","((6,2),0)","((6,3),0)","((5,3),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,3),0)","((7,3),0)","((7,4),0)"
264,"((1,3),0)","((1,3),0)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,8),0)","((5,8),0)","((5,9),0)"
265,"((1,3),0)","((1,3),0)","((1,4),0)","((2,4),0)","((3,4),0)","((3,5),0)","((4,5),0)","((5,5),0)","((6,5),0)","((6,5),1)","((6,5),0)","((6,4),0)","((6,5),0)","((5,5),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,7),0)","((7,7),0)","((7,8),0)"
266,"((1,3),0)","((1,3),0)","((1,3),1)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((3,8),0)","((3,8),1)","((3,8),0)","((2,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,8),0)","((5,8),0)","((5,9),0)"
267,"((1,3),0)","((1,3),0)","((2,3),0)","((3,3),0)","((3,4),0)","((3,5),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((6,7),0)","((6,6),0)","((6,7),0)","((5,7),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,7),0)","((7,7),0)","((7,8),0)"
268,"((1,3),0)","((1,3),0)","((1,3),0)","((1,4),0)","((2,4),0)","((2,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,6),0)","((5,7),0)","((5,6),0)","((5,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),0)","((6,8),0)"
269,"((1,3),0)","((1,3),0)","((1,4),0)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((3,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,7),1)","((5,7),0)","((5,8),0)"
270,"((1,3),0)","((1,2),0)","((1,2),1)","((1,2),0)","((2,2),0)","((2,3),0)","((3,3),0)","((4,3),0)","((5,3),0)","((5,4),0)","((5,5),0)","((5,4),0)","((5,5),0)","((4,5),0)","((4,5),0)","((5,5),0)","((6,5),0)","((6,5),1)","((6,5),0)","((6,6),0)"
271,"((1,3),0)","((1,2),0)","((2,2),0)","((3,2),0)","((3,3),0)","((3,4),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,6),0)","((5,5),0)","((5,4),0)","((5,5),0)","((4,5),0)","((4,5),0)","((5,5),0)","((6,5),0)","((6,5),1)","((6,5),0)","((6,6),0)"
272,"((1,3),0)","((1,2),0)","((1,2),0)","((1,3),0)","((1,2),0)","((1,3),0)","((1,2),0)","((2,2),0)","((3,2),0)","((3,3),0)","((4,3),0)","((4,3),1)","((4,3),0)","((3,3),0)","((3,3),0)","((4,3),0)","((5,3),0)","((5,3),1)","((5,3),0)","((5,4),0)"
273,"((1,3),0)","((1,2),0)","((1,3),0)","((2,3),0)","((3,3),0)","((3,4),0)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),0)","((7,5),0)","((7,6),0)"
274,"((1,3),0)","((1,2),0)","((1,2),1)","((1,2),0)","((2,2),0)","((2,3),0)","((3,3),0)","((4,3),0)","((5,3),0)","((5,4),0)","((5,5),0)","((5,4),0)","((5,5),0)","((4,5),0)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),0)","((7,5),0)","((7,6),0)"
275,"((1,3),0)","((1,2),0)","((2,2),0)","((3,2),0)","((3,3),0)","((3,4),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,6),0)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,5),0)","((6,5),0)","((7,5),0)","((7,6),0)","((7,6),0)","((7,7),0)"
276,"((1,3),0)","((1,2),0)","((1,2),0)","((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((4,4),0)","((5,4),0)","((5,5),0)","((5,6),0)","((5,5),0)","((5,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((5,6),0)","((5,6),0)","((5,7),0)"
277,"((1,3),0)","((1,2),0)","((1,3),0)","((1,2),0)","((1,3),0)","((1,4),0)","((1,5),0)","((2,5),0)","((3,5),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((3,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((5,7),0)","((5,8),0)"
278,"((1,3),0)","((1,2),0)","((1,2),1)","((1,2),0)","((2,2),0)","((2,3),0)","((3,3),0)","((4,3),0)","((5,3),0)","((5,4),0)","((5,5),0)","((5,4),0)","((5,5),0)","((4,5),0)","((4,5),0)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),0)","((7,6),0)"
279,"((1,3),0)","((1,2),0)","((2,2),0)","((3,2),0)","((3,3),0)","((3,4),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,6),0)","((5,7),0)","((5,6),0)","((5,7),0)","((4,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),1)","((6,7),0)","((6,8),0)"
280,"((1,3),0)","((1,2),0)","((1,2),0)","((1,3),0)","((1,4),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((3,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,7),1)","((5,7),0)","((5,8),0)"
281,"((1,3),0)","((1,2),0)","((1,3),0)","((2,3),0)","((3,3),0)","((3,4),0)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),1)","((7,5),0)","((7,6),0)"
282,"((1,3),0)","((1,2),0)","((1,2),1)","((1,2),0)","((1,3),0)","((1,4),0)","((1,5),0)","((2,5),0)","((3,5),0)","((3,6),0)","((3,5),0)","((3,5),1)","((3,5),0)","((2,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,5),1)","((5,5),0)","((5,6),0)"
283,"((1,3),0)","((1,2),0)","((2,2),0)","((3,2),0)","((3,1),0)","((3,2),0)","((3,1),0)","((4,1),0)","((5,1),0)","((5,2),0)","((6,2),0)","((6,1),0)","((6,2),0)","((5,2),0)","((5,1),0)","((6,1),0)","((7,1),0)","((7,1),0)","((7,1),0)","((7,2),0)"
284,"((1,3),0)","((1,2),0)","((1,2),0)","((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((4,4),0)","((5,4),0)","((5,5),0)","((5,6),0)","((5,5),0)","((5,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((5,6),0)","((5,6),0)","((5,7),0)"
285,"((1,3),0)","((1,4),0)","((1,5),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,9),0)","((5,9),0)","((6,1),0)"
286,"((1,3),0)","((1,4),0)","((1,4),1)","((1,4),0)","((2,4),0)","((2,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,6),0)","((5,7),0)","((5,6),0)","((5,7),0)","((4,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),0)","((6,7),0)","((6,8),0)"
287,"((1,3),0)","((1,4),0)","((2,4),0)","((3,4),0)","((3,5),0)","((3,6),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((6,8),0)","((6,7),0)","((6,8),0)","((5,8),0)","((5,8),0)","((6,8),0)","((7,8),0)","((7,9),0)","((7,9),0)","((8,1),0)"
288,"((1,3),0)","((1,4),0)","((1,4),0)","((1,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((5,8),0)","((5,7),0)","((5,8),0)","((4,8),0)","((4,8),0)","((5,8),0)","((6,8),0)","((7,8),0)","((7,8),0)","((7,9),0)"
289,"((1,3),0)","((1,4),0)","((1,5),0)","((2,5),0)","((2,6),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((4,9),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((3,9),0)","((4,9),0)","((5,9),0)","((5,9),1)","((5,9),0)","((6,1),0)"
290,"((1,3),0)","((1,4),0)","((1,4),1)","((1,4),0)","((1,3),0)","((1,4),0)","((1,3),0)","((2,3),0)","((3,3),0)","((3,4),0)","((4,4),0)","((4,4),1)","((4,4),0)","((3,4),0)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,5),0)"
291,"((1,3),0)","((1,4),0)","((2,4),0)","((3,4),0)","((4,4),0)","((4,4),1)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,3),1)","((7,3),0)","((7,4),0)"
292,"((1,3),0)","((1,4),0)","((1,4),0)","((1,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((5,8),0)","((5,7),0)","((5,8),0)","((4,8),0)","((4,8),1)","((4,8),0)","((5,8),0)","((5,8),1)","((5,8),0)","((5,9),0)"
293,"((1,3),0)","((1,4),0)","((1,5),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,8),0)","((5,8),0)","((5,9),0)"
294,"((1,3),0)","((1,4),0)","((1,4),1)","((1,4),0)","((2,4),0)","((2,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,6),0)","((5,7),0)","((5,6),0)","((5,7),0)","((4,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),0)","((6,7),0)","((6,8),0)"
295,"((1,3),0)","((1,4),0)","((2,4),0)","((3,4),0)","((3,5),0)","((3,6),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((6,8),0)","((6,7),0)","((6,8),0)","((5,8),0)","((5,8),0)","((6,8),0)","((7,8),0)","((7,9),0)","((7,9),0)","((8,1),0)"
296,"((1,3),0)","((1,4),0)","((1,4),0)","((1,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((5,8),0)","((5,7),0)","((5,8),0)","((4,8),0)","((4,8),0)","((5,8),0)","((6,8),0)","((6,8),0)","((6,8),0)","((6,9),0)"
297,"((1,3),0)","((1,4),0)","((1,5),0)","((2,5),0)","((2,6),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((4,9),0)","((5,1),0)","((4,9),0)","((5,1),0)","((4,1),0)","((4,2),0)","((5,2),0)","((6,2),0)","((6,3),0)","((6,3),0)","((6,4),0)"
298,"((1,3),0)","((1,4),0)","((1,4),1)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((6,8),0)","((7,8),0)","((7,8),0)","((7,9),0)"
299,"((1,3),0)","((1,4),0)","((2,4),0)","((3,4),0)","((4,4),0)","((4,4),1)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,3),1)","((7,3),0)","((7,4),0)"
300,"((1,3),0)","((1,4),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((1,8),0)","((2,8),0)","((3,8),0)","((3,9),0)","((4,9),0)","((4,8),0)","((4,9),0)","((3,9),0)","((3,9),1)","((3,9),0)","((4,9),0)","((4,9),1)","((4,9),0)","((5,1),0)"
301,"((1,3),0)","((1,4),0)","((1,5),0)","((1,4),0)","((2,4),0)","((2,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,6),0)","((5,7),0)","((5,6),0)","((5,7),0)","((4,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),1)","((6,7),0)","((6,8),0)"
302,"((1,3),0)","((1,4),0)","((1,4),1)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((3,7),0)","((3,7),1)","((3,7),0)","((2,7),0)","((2,7),0)","((3,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((4,8),0)"
303,"((1,3),0)","((1,4),0)","((2,4),0)","((3,4),0)","((3,3),0)","((3,4),0)","((3,3),0)","((4,3),0)","((5,3),0)","((5,4),0)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,4),0)","((6,4),0)","((7,4),0)","((7,4),0)","((7,4),0)","((7,5),0)"
304,"((1,3),0)","((1,4),0)","((1,4),0)","((1,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((6,7),0)","((6,6),0)","((6,7),0)","((5,7),0)","((5,7),0)","((6,7),0)","((7,7),0)","((7,7),0)","((7,7),0)","((7,8),0)"
305,"((1,3),0)","((1,4),0)","((1,5),0)","((2,5),0)","((3,5),0)","((3,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,7),0)","((6,7),0)","((7,7),0)","((7,8),0)","((7,8),0)","((7,9),0)"
306,"((1,3),0)","((1,4),0)","((1,4),1)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((6,8),0)","((6,8),0)","((6,8),0)","((6,9),0)"
307,"((1,3),0)","((1,4),0)","((2,4),0)","((3,4),0)","((4,4),0)","((4,4),1)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,4),0)","((7,4),0)","((7,5),0)"
308,"((1,3),0)","((1,4),0)","((1,4),0)","((1,5),0)","((1,6),0)","((1,7),0)","((1,8),0)","((2,8),0)","((3,8),0)","((3,9),0)","((4,9),0)","((4,8),0)","((4,9),0)","((3,9),0)","((3,9),1)","((3,9),0)","((4,9),0)","((5,9),0)","((5,9),0)","((6,1),0)"
309,"((1,3),0)","((2,3),0)","((2,4),0)","((2,3),0)","((3,3),0)","((3,4),0)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,4),0)","((6,4),0)","((7,4),0)","((7,4),1)","((7,4),0)","((7,5),0)"
310,"((1,3),0)","((2,3),0)","((2,3),1)","((2,3),0)","((2,4),0)","((2,5),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,7),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,8),1)","((5,8),0)","((5,9),0)"
311,"((1,3),0)","((2,3),0)","((3,3),0)","((4,3),0)","((4,4),0)","((4,4),1)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,4),0)","((6,4),0)","((7,4),0)","((7,4),1)","((7,4),0)","((7,5),0)"
312,"((1,3),0)","((2,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((3,5),0)","((4,5),0)","((5,5),0)","((6,5),0)","((6,5),1)","((6,5),0)","((6,4),0)","((6,5),0)","((5,5),0)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),1)","((7,5),0)","((7,6),0)"
313,"((1,3),0)","((2,3),0)","((2,4),0)","((3,4),0)","((3,5),0)","((3,6),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,7),0)","((5,6),0)","((5,7),0)","((4,7),0)","((4,8),0)","((5,8),0)","((6,8),0)","((6,8),0)","((6,8),0)","((6,9),0)"
314,"((1,3),0)","((2,3),0)","((2,3),1)","((2,3),0)","((2,2),0)","((2,3),0)","((2,2),0)","((3,2),0)","((4,2),0)","((4,3),0)","((5,3),0)","((5,2),0)","((5,3),0)","((4,3),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,3),0)","((7,3),0)","((7,4),0)"
315,"((1,3),0)","((2,3),0)","((3,3),0)","((4,3),0)","((5,3),0)","((5,3),1)","((5,3),0)","((6,3),0)","((7,3),0)","((7,3),1)","((7,3),0)","((7,2),0)","((7,3),0)","((6,3),0)","((6,2),0)","((7,2),0)","((8,2),0)","((8,3),0)","((8,3),0)","((8,4),0)"
316,"((1,3),0)","((2,3),0)","((2,3),0)","((2,4),0)","((2,5),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((4,8),0)","((5,8),0)","((5,7),0)","((5,8),0)","((4,8),0)","((4,8),1)","((4,8),0)","((5,8),0)","((5,8),0)","((5,8),0)","((5,9),0)"
317,"((1,3),0)","((2,3),0)","((2,4),0)","((2,3),0)","((3,3),0)","((3,4),0)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,4),0)","((6,4),0)","((7,4),0)","((7,5),0)","((7,5),0)","((7,6),0)"
318,"((1,3),0)","((2,3),0)","((2,3),1)","((2,3),0)","((2,4),0)","((2,5),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,7),0)","((5,7),0)","((5,6),0)","((5,7),0)","((4,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((7,7),0)","((7,7),0)","((7,8),0)"
